ID,prestasi-1,jenjang_prestasi-1,prestasi-2,jenjang_prestasi-2,prestasi-3,jenjang_prestasi-3,gol_ukt,lulus_tpb,ip_tpb
1258,7,40,0,0,0,0,3,1,3.06
1259,0,0,0,0,0,0,3,1,2.64
1260,0,0,0,0,0,0,4,1,3.24
1261,0,0,0,0,0,0,2,1,2.46
1262,0,0,0,0,0,0,3,1,3.08
1263,2,40,16,80,14,80,8,1,2.83
1264,0,0,0,0,0,0,4,1,2.49
1265,0,0,0,0,0,0,5,1,3.44
1266,14,40,0,0,0,0,3,1,2.5
1267,0,0,0,0,0,0,2,1,2.68
1268,0,0,0,0,0,0,5,1,2.21
1269,7,40,7,60,3,60,3,1,3.54
1270,0,0,0,0,0,0,5,0,0
1271,0,0,0,0,0,0,8,1,2.42
1272,14,60,0,0,0,0,4,0,0.17
1273,7,40,10,60,5,60,5,1,2.97
1274,3,60,12,60,11,80,2,1,2.92
1275,0,0,0,0,0,0,5,1,2.69
1276,15,40,1,40,14,60,3,1,2.58
1277,0,0,0,0,0,0,1,1,3
1278,7,20,0,0,0,0,0,1,2.14
1279,0,0,0,0,0,0,6,0,0.75
1280,3,40,3,60,0,0,4,1,3.58
1281,0,0,0,0,0,0,3,1,3.81
1282,0,0,0,0,0,0,5,1,3
1283,0,0,0,0,0,0,5,1,3.18
1284,0,0,0,0,0,0,3,1,3.25
1285,0,0,0,0,0,0,5,1,2.88
1286,1,60,0,0,0,0,4,1,3.25
1287,0,0,0,0,0,0,5,1,2.36
1288,0,0,0,0,0,0,7,1,2.19
1289,0,0,0,0,0,0,7,1,2.17
1290,7,40,3,60,2,80,3,0,0
1291,3,40,0,0,0,0,4,1,2.63
1292,0,0,0,0,0,0,3,0,2.64
1293,0,0,0,0,0,0,2,1,2.28
1294,1,20,14,20,14,40,2,1,2.78
1295,0,0,0,0,0,0,8,1,2.94
1296,16,40,2,40,0,0,4,0,0
1297,14,20,2,40,14,60,7,1,2.31
1298,0,0,0,0,0,0,1,1,3.36
1299,0,0,0,0,0,0,3,1,2.25
1300,0,0,0,0,0,0,2,1,2.42
1301,0,0,0,0,0,0,6,1,2.67
1302,0,0,0,0,0,0,3,1,3.11
1303,0,0,0,0,0,0,2,1,2.83
1304,1,40,3,60,12,80,6,1,3.69
1305,0,0,0,0,0,0,8,1,2.08
1306,16,60,16,60,16,60,5,1,3.04
1307,3,40,0,0,0,0,4,1,2.58
1308,0,0,0,0,0,0,8,1,3.24
1309,0,0,0,0,0,0,2,1,3.49
1310,0,0,0,0,0,0,2,1,3.22
1311,14,60,0,0,0,0,2,1,3.19
1312,0,0,0,0,0,0,8,1,2.32
1313,0,0,0,0,0,0,6,1,2.47
1314,6,40,0,0,0,0,2,1,2.85
1315,3,60,0,0,0,0,3,1,2.47
1316,0,0,0,0,0,0,2,0,1.06
1317,0,0,0,0,0,0,4,1,2.24
1318,0,0,0,0,0,0,8,1,2.32
1319,14,60,14,60,0,0,3,1,2.47
1320,0,0,0,0,0,0,8,1,2.89
1321,0,0,0,0,0,0,3,1,2.85
1322,10,40,12,40,0,0,3,1,3.08
1323,0,0,0,0,0,0,2,1,3.28
1324,14,40,2,40,3,60,4,1,2.92
1325,3,20,0,0,0,0,7,0,2.42
1326,0,0,0,0,0,0,4,1,2.17
1327,0,0,0,0,0,0,8,0,0
1328,0,0,0,0,0,0,4,0,0
1329,14,60,16,60,16,60,4,0,0
1330,0,0,0,0,0,0,4,1,2.68
1331,11,40,14,60,14,80,5,1,2.68
1332,0,0,0,0,0,0,6,1,2.78
1333,3,20,3,20,7,40,3,1,3.72
1334,0,0,0,0,0,0,5,0,0.47
1335,12,80,0,0,0,0,1,1,3.22
1336,14,20,0,0,0,0,4,1,2.31
1337,0,0,0,0,0,0,8,1,2.71
1338,0,0,0,0,0,0,6,0,1.5
1339,0,0,0,0,0,0,3,1,2.31
1340,0,0,0,0,0,0,3,0,1.97
1341,14,40,14,40,14,60,2,1,2.28
1342,0,0,0,0,0,0,2,0,0
1343,0,0,0,0,0,0,5,1,2.81
1344,0,0,0,0,0,0,2,1,2.76
1345,3,40,11,80,14,80,7,0,0
1346,4,40,3,60,4,60,8,1,3.22
1347,0,0,0,0,0,0,4,1,3.69
1348,0,0,0,0,0,0,6,1,2.82
1349,3,40,3,60,3,60,4,1,2.14
1350,0,0,0,0,0,0,7,1,2.81
1351,0,0,0,0,0,0,2,1,2.83
1352,0,0,0,0,0,0,5,1,3.36
1353,0,0,0,0,0,0,2,1,2.39
1354,1,40,1,60,0,0,2,1,2.58
1355,0,0,0,0,0,0,6,1,2.92
1356,0,0,0,0,0,0,4,0,0.19
1357,0,0,0,0,0,0,4,1,2.57
1358,0,0,0,0,0,0,8,1,3.21
1359,14,20,16,20,0,0,2,1,2.64
1360,14,20,7,60,0,0,1,1,2.67
1361,14,20,3,40,0,0,2,1,3.69
1362,3,20,14,20,14,60,3,1,2.75
1363,0,0,0,0,0,0,8,1,2.58
1364,14,20,14,20,13,80,3,1,3.21
1365,2,20,0,0,0,0,4,1,2.19
1366,0,0,0,0,0,0,1,1,2.36
1367,2,40,0,0,0,0,8,1,3.07
1368,10,20,10,20,3,40,1,1,3.04
1369,14,80,0,0,0,0,3,1,3.07
1370,0,0,0,0,0,0,0,1,2.49
1371,0,0,0,0,0,0,8,1,2.83
1372,0,0,0,0,0,0,5,1,2.26
1373,0,0,0,0,0,0,5,1,2.07
1374,0,0,0,0,0,0,5,1,3.5
1375,0,0,0,0,0,0,2,1,3.64
1376,0,0,0,0,0,0,5,1,2.65
1377,0,0,0,0,0,0,7,1,3.25
1378,0,0,0,0,0,0,6,1,2.69
1379,0,0,0,0,0,0,2,0,0
1380,0,0,0,0,0,0,4,1,2.75
1381,0,0,0,0,0,0,2,1,3.08
1382,0,0,0,0,0,0,8,1,2.35
1383,7,40,15,40,14,40,0,0,1.61
1384,0,0,0,0,0,0,3,1,3.22
1385,0,0,0,0,0,0,4,1,2.43
1386,0,0,0,0,0,0,0,1,3.72
1387,0,0,0,0,0,0,7,1,3.39
1388,0,0,0,0,0,0,4,1,2.36
1389,0,0,0,0,0,0,3,1,2.58
1390,3,60,3,60,0,0,2,0,0.89
1391,0,0,0,0,0,0,2,1,3.61
1392,15,60,15,60,0,0,8,1,2.75
1393,0,0,0,0,0,0,8,0,1.62
1394,1,20,0,0,0,0,2,1,2.39
1395,0,0,0,0,0,0,6,1,2.67
1396,15,40,13,60,1,80,7,1,3.08
1397,0,0,0,0,0,0,6,1,2.26
1398,16,20,16,40,16,60,6,0,1.58
1399,0,0,0,0,0,0,6,1,3.08
1400,0,0,0,0,0,0,4,1,2.42
1401,0,0,0,0,0,0,2,1,3.17
1402,0,0,0,0,0,0,2,1,2.68
1403,3,40,12,80,3,80,2,1,2.67
1404,0,0,0,0,0,0,8,1,2.38
1405,14,40,0,0,0,0,3,0,0.97
1406,0,0,0,0,0,0,3,1,2.46
1407,12,40,0,0,0,0,5,1,3.17
1408,0,0,0,0,0,0,2,1,2.14
1409,11,60,11,60,11,60,8,1,3
1410,10,20,11,20,16,20,4,1,2.74
1411,0,0,0,0,0,0,3,1,2.6
1412,14,20,14,20,0,0,4,1,2.47
1413,0,0,0,0,0,0,4,1,2.31
1414,14,20,1,40,0,0,4,1,2.36
1415,0,0,0,0,0,0,6,0,0
1416,0,0,0,0,0,0,5,1,2.64
1417,14,40,0,0,0,0,4,0,0
1418,2,40,0,0,0,0,8,1,2.11
1419,0,0,0,0,0,0,5,1,2.24
1420,0,0,0,0,0,0,2,1,2.64
1421,3,60,0,0,0,0,4,1,3.43
1422,0,0,0,0,0,0,3,1,2.25
1423,0,0,0,0,0,0,2,1,3.69
1424,14,40,0,0,0,0,5,1,3.25
1425,7,60,7,60,13,60,2,1,3.74
1426,14,40,0,0,0,0,0,1,3.6
1427,0,0,0,0,0,0,2,1,2.25
1428,3,40,1,60,8,80,2,1,3.81
1429,0,0,0,0,0,0,4,1,3.15
1430,0,0,0,0,0,0,2,1,2.86
1431,0,0,0,0,0,0,6,1,2.25
1432,0,0,0,0,0,0,2,1,3
1433,14,40,14,60,14,60,0,1,2.89
1434,0,0,0,0,0,0,8,1,3.28
1435,0,0,0,0,0,0,4,1,2.36
1436,0,0,0,0,0,0,5,1,2.61
1437,0,0,0,0,0,0,7,1,3.36
1438,0,0,0,0,0,0,7,0,0.11
1439,0,0,0,0,0,0,7,1,2.89
1440,14,60,14,100,0,0,7,1,3.18
1441,10,80,10,80,0,0,6,1,2.97
1442,0,0,0,0,0,0,2,1,2.89
1443,0,0,0,0,0,0,4,1,2.81
1444,0,0,0,0,0,0,8,0,0
1445,8,40,2,60,2,80,4,1,2.69
1446,0,0,0,0,0,0,3,1,2.5
1447,3,80,12,80,0,0,4,1,3.01
1448,0,0,0,0,0,0,8,1,3.26
1449,2,60,1,80,12,80,3,1,2.89
1450,14,20,14,60,12,80,6,1,3.69
1451,0,0,0,0,0,0,2,1,2.33
1452,11,60,11,60,11,80,5,1,3.08
1453,0,0,0,0,0,0,5,1,2.47
1454,0,0,0,0,0,0,2,1,2.19
1455,0,0,0,0,0,0,6,0,1.97
1456,0,0,0,0,0,0,5,0,1.14
1457,0,0,0,0,0,0,4,1,2.47
1458,0,0,0,0,0,0,2,1,2.5
1459,0,0,0,0,0,0,4,1,2.49
1460,0,0,0,0,0,0,7,0,2.39
1461,0,0,0,0,0,0,4,1,3.39
1462,0,0,0,0,0,0,2,1,2.17
1463,0,0,0,0,0,0,5,1,2.69
1464,0,0,0,0,0,0,1,1,2.22
1465,0,0,0,0,0,0,2,1,2.46
1466,0,0,0,0,0,0,2,1,3.19
1467,0,0,0,0,0,0,5,1,3.25
1468,0,0,0,0,0,0,5,1,2.68
1469,0,0,0,0,0,0,8,1,2.94
1470,0,0,0,0,0,0,3,1,3.24
1471,0,0,0,0,0,0,5,1,2.19
1472,0,0,0,0,0,0,4,1,2.85
1473,0,0,0,0,0,0,4,1,2.61
1474,0,0,0,0,0,0,4,1,2
1475,0,0,0,0,0,0,8,1,3.46
1476,3,60,7,60,12,80,6,1,2.96
1477,0,0,0,0,0,0,4,1,2.78
1478,0,0,0,0,0,0,4,1,2.64
1479,3,100,0,0,0,0,6,1,2.56
1480,0,0,0,0,0,0,4,1,2.14
1481,0,0,0,0,0,0,5,0,0
1482,0,0,0,0,0,0,8,1,2.93
1483,0,0,0,0,0,0,7,1,2.64
1484,0,0,0,0,0,0,4,1,2.08
1485,0,0,0,0,0,0,4,1,2.54
1486,0,0,0,0,0,0,6,1,2.58
1487,0,0,0,0,0,0,2,1,3.32
1488,2,40,0,0,0,0,2,1,3.36
1489,0,0,0,0,0,0,4,1,2.22
1490,3,60,0,0,0,0,1,1,3.03
1491,14,20,3,80,0,0,2,1,3.03
1492,0,0,0,0,0,0,5,1,2.86
1493,12,80,3,80,16,100,2,0,2.25
1494,0,0,0,0,0,0,3,1,2.47
1495,0,0,0,0,0,0,3,1,2.33
1496,17,40,17,60,0,0,0,1,3.51
1497,0,0,0,0,0,0,2,1,3.42
1498,0,0,0,0,0,0,2,1,2.53
1499,0,0,0,0,0,0,5,0,2.22
1500,0,0,0,0,0,0,3,1,2.31
1501,0,0,0,0,0,0,2,1,2.61
1502,1,80,0,0,0,0,2,1,2.96
1503,0,0,0,0,0,0,6,1,2.14
1504,7,60,7,60,3,60,3,1,2.38
1505,12,60,7,60,12,60,2,1,2.68
1506,0,0,0,0,0,0,2,1,2.4
1507,0,0,0,0,0,0,4,0,1.56
1508,0,0,0,0,0,0,1,1,3.17
1509,2,60,2,60,0,0,4,1,3.5
1510,3,20,3,20,3,20,0,1,2.28
1511,14,60,0,0,0,0,3,0,0
1512,0,0,0,0,0,0,2,1,2.78
1513,0,0,0,0,0,0,7,1,3.56
1514,0,0,0,0,0,0,2,1,3.71
1515,0,0,0,0,0,0,3,1,2.47
1516,0,0,0,0,0,0,6,0,0
1517,7,40,0,0,0,0,6,1,2.89
1518,0,0,0,0,0,0,3,1,3.69
1519,0,0,0,0,0,0,8,1,3.56
1520,14,40,0,0,0,0,2,1,3.89
1521,0,0,0,0,0,0,7,1,3.1
1522,0,0,0,0,0,0,2,1,3.31
1523,0,0,0,0,0,0,6,1,3.53
1524,14,20,14,60,14,80,5,1,3.1
1525,0,0,0,0,0,0,4,1,3.5
1526,5,80,0,0,0,0,5,1,2.11
1527,14,20,14,60,14,60,6,1,3.22
1528,0,0,0,0,0,0,3,1,2.97
1529,0,0,0,0,0,0,3,1,3.81
1530,0,0,0,0,0,0,5,1,2.36
1531,16,60,2,60,14,80,6,1,2.5
1532,14,20,14,20,16,60,3,1,2.53
1533,14,60,7,80,14,80,3,1,3.74
1534,14,60,0,0,0,0,8,1,2.21
1535,14,20,14,20,0,0,7,1,2.92
1536,13,20,12,60,0,0,2,1,2.28
1537,14,20,0,0,0,0,4,1,3.57
1538,0,0,0,0,0,0,3,1,3.31
1539,14,60,14,60,13,80,4,0,1.39
1540,3,60,0,0,0,0,4,1,2.03
1541,0,0,0,0,0,0,0,1,3.36
1542,0,0,0,0,0,0,2,0,0
1543,14,80,0,0,0,0,3,1,3.08
1544,0,0,0,0,0,0,6,1,3
1545,0,0,0,0,0,0,3,1,3.39
1546,0,0,0,0,0,0,2,0,2.22
1547,3,20,13,80,13,80,2,1,3.19
1548,11,40,11,60,0,0,3,1,3.44
1549,10,60,3,60,5,60,5,1,2.83
1550,0,0,0,0,0,0,1,1,3.08
1551,0,0,0,0,0,0,0,1,3.22
1552,0,0,0,0,0,0,7,1,2.08
1553,14,80,14,80,0,0,3,1,3.11
1554,0,0,0,0,0,0,4,1,2.9
1555,0,0,0,0,0,0,4,1,3.81
1556,0,0,0,0,0,0,5,1,2.65
1557,0,0,0,0,0,0,3,1,2.68
1558,0,0,0,0,0,0,2,1,3.33
1559,0,0,0,0,0,0,6,1,2.44
1560,0,0,0,0,0,0,2,1,2.08
1561,3,60,0,0,0,0,6,1,2.19
1562,0,0,0,0,0,0,2,0,0
1563,0,0,0,0,0,0,4,1,3.15
1564,0,0,0,0,0,0,6,0,1.42
1565,14,40,3,80,0,0,6,1,3.56
1566,0,0,0,0,0,0,4,1,2.58
1567,0,0,0,0,0,0,4,1,2.28
1568,0,0,0,0,0,0,4,1,2.38
1569,0,0,0,0,0,0,6,1,3.51
1570,0,0,0,0,0,0,4,1,3.11
1571,0,0,0,0,0,0,8,1,2.42
1572,0,0,0,0,0,0,5,0,0
1573,0,0,0,0,0,0,2,1,2.5
1574,0,0,0,0,0,0,4,1,3.18
1575,3,40,3,40,5,60,1,1,3.25
1576,0,0,0,0,0,0,7,0,1.98
1577,0,0,0,0,0,0,2,1,2.22
1578,1,20,11,20,7,60,7,1,3.19
1579,0,0,0,0,0,0,2,1,2.69
1580,0,0,0,0,0,0,1,1,2.74
1581,0,0,0,0,0,0,4,1,2.81
1582,14,40,14,40,12,60,4,1,3.19
1583,0,0,0,0,0,0,4,1,2.74
1584,0,0,0,0,0,0,7,1,2.89
1585,0,0,0,0,0,0,2,1,2.79
1586,0,0,0,0,0,0,8,1,3.11
1587,2,60,13,80,2,80,6,0,0
1588,2,40,0,0,0,0,3,1,3.18
1589,0,0,0,0,0,0,1,1,3.28
1590,0,0,0,0,0,0,2,1,2.75
1591,0,0,0,0,0,0,5,1,3.08
1592,0,0,0,0,0,0,6,1,2.5
1593,1,20,3,40,0,0,5,1,2.69
1594,0,0,0,0,0,0,2,1,3.64
1595,14,60,0,0,0,0,8,1,2.22
1596,7,20,13,60,13,60,0,1,3.63
1597,0,0,0,0,0,0,5,1,3.57
1598,0,0,0,0,0,0,6,0,0
1599,0,0,0,0,0,0,6,1,2.85
1600,4,60,0,0,0,0,6,1,3.74
1601,0,0,0,0,0,0,7,1,2.22
1602,0,0,0,0,0,0,3,1,2.76
1603,0,0,0,0,0,0,4,1,3.78
1604,0,0,0,0,0,0,4,1,2.56
1605,14,20,0,0,0,0,3,1,3.26
1606,0,0,0,0,0,0,4,1,2.33
1607,0,0,0,0,0,0,3,1,2.75
1608,0,0,0,0,0,0,3,0,0
1609,7,40,14,60,3,60,3,1,3.81
1610,0,0,0,0,0,0,2,1,2.56
1611,0,0,0,0,0,0,2,1,2.47
1612,3,60,3,60,3,60,2,1,3.61
1613,0,0,0,0,0,0,3,1,3.61
1614,0,0,0,0,0,0,5,1,2.28
1615,15,60,3,60,3,80,8,0,0.11
1616,1,20,16,20,17,20,4,1,3.22
1617,0,0,0,0,0,0,4,1,2.51
1618,0,0,0,0,0,0,6,0,0
1619,6,60,12,60,7,60,7,1,2.71
1620,0,0,0,0,0,0,2,1,2.14
1621,15,40,14,60,14,60,5,1,2.32
1622,0,0,0,0,0,0,2,1,2.4
1623,0,0,0,0,0,0,4,1,3.1
1624,13,60,14,80,14,80,4,1,3.89
1625,0,0,0,0,0,0,6,1,3.6
1626,0,0,0,0,0,0,3,1,3.36
1627,0,0,0,0,0,0,1,1,3
1628,0,0,0,0,0,0,2,1,3.15
1629,0,0,0,0,0,0,8,1,3.46
1630,0,0,0,0,0,0,4,0,1.36
1631,0,0,0,0,0,0,2,0,0.69
1632,0,0,0,0,0,0,5,0,0.86
1633,7,40,1,60,0,0,2,1,3.53
1634,0,0,0,0,0,0,1,1,2.64
1635,0,0,0,0,0,0,7,1,2.89
1636,0,0,0,0,0,0,4,1,3.78
1637,0,0,0,0,0,0,3,1,2.67
1638,3,60,10,60,3,80,3,0,0
1639,0,0,0,0,0,0,3,1,3.65
1640,0,0,0,0,0,0,3,1,2.6
1641,0,0,0,0,0,0,2,1,3.31
1642,0,0,0,0,0,0,5,1,3.01
1643,0,0,0,0,0,0,6,0,0.36
1644,0,0,0,0,0,0,1,1,2.79
1645,0,0,0,0,0,0,7,1,2.42
1646,0,0,0,0,0,0,6,1,2.83
1647,0,0,0,0,0,0,3,1,2.25
1648,0,0,0,0,0,0,2,1,3.47
1649,0,0,0,0,0,0,5,1,2.56
1650,10,80,10,80,10,80,5,1,3.97
1651,0,0,0,0,0,0,5,1,2.69
1652,0,0,0,0,0,0,8,1,2.83
1653,0,0,0,0,0,0,7,0,1
1654,0,0,0,0,0,0,3,1,2.68
1655,0,0,0,0,0,0,2,1,2.36
1656,0,0,0,0,0,0,8,0,1.51
1657,0,0,0,0,0,0,3,1,3.21
1658,0,0,0,0,0,0,8,1,3.75
1659,0,0,0,0,0,0,6,1,2.75
1660,0,0,0,0,0,0,4,1,2.99
1661,0,0,0,0,0,0,3,1,3.36
1662,0,0,0,0,0,0,8,1,2.18
1663,0,0,0,0,0,0,6,0,0.89
1664,0,0,0,0,0,0,3,1,3.18
1665,0,0,0,0,0,0,6,0,0
1666,0,0,0,0,0,0,7,1,2.22
1667,0,0,0,0,0,0,2,1,2.51
1668,0,0,0,0,0,0,2,1,2.24
1669,0,0,0,0,0,0,3,1,3.06
1670,0,0,0,0,0,0,5,1,3.53
1671,0,0,0,0,0,0,3,0,2.94
1672,0,0,0,0,0,0,2,1,3.33
1673,14,40,16,60,0,0,3,1,3.47
1674,5,60,5,60,5,80,6,1,2.03
1675,10,40,10,40,10,60,4,1,3.21
1676,14,40,16,60,0,0,3,1,3.46
1677,14,40,14,60,14,60,2,0,0
1678,0,0,0,0,0,0,4,1,3.64
1679,3,20,3,20,14,60,7,1,3.64
1680,10,40,10,60,0,0,6,1,2.72
1681,16,40,0,0,0,0,4,0,0
1682,0,0,0,0,0,0,2,1,2.94
1683,0,0,0,0,0,0,5,1,2.71
1684,0,0,0,0,0,0,4,1,2.28
1685,10,60,10,60,10,80,6,1,2.9
1686,0,0,0,0,0,0,5,1,2.92
1687,0,0,0,0,0,0,7,0,0
1688,0,0,0,0,0,0,3,1,2.58
1689,13,20,12,60,0,0,4,1,2.75
1690,0,0,0,0,0,0,6,0,1.35
1691,0,0,0,0,0,0,2,1,2.64
1692,0,0,0,0,0,0,3,0,0
1693,0,0,0,0,0,0,5,1,2.76
1694,0,0,0,0,0,0,1,1,3.19
1695,15,80,15,80,0,0,8,1,2.68
1696,0,0,0,0,0,0,3,0,0
1697,0,0,0,0,0,0,6,1,3.51
1698,1,60,14,60,14,60,6,1,3.69
1699,0,0,0,0,0,0,5,1,2.42
1700,0,0,0,0,0,0,3,1,2.25
1701,12,60,7,60,3,60,5,1,3.43
1702,0,0,0,0,0,0,7,1,3.25
1703,0,0,0,0,0,0,0,1,3.14
1704,0,0,0,0,0,0,3,1,2.94
1705,0,0,0,0,0,0,5,1,2.99
1706,0,0,0,0,0,0,2,1,2.61
1707,14,20,14,20,0,0,1,1,3.11
1708,0,0,0,0,0,0,4,1,2.82
1709,0,0,0,0,0,0,5,1,3.19
1710,0,0,0,0,0,0,6,1,2.42
1711,14,20,14,60,14,60,0,1,2.11
1712,0,0,0,0,0,0,6,1,2.53
1713,14,60,14,80,0,0,5,1,3.31
1714,4,40,4,60,4,60,5,1,2.63
1715,0,0,0,0,0,0,5,1,3.04
1716,0,0,0,0,0,0,5,1,3.86
1717,0,0,0,0,0,0,5,1,2.63
1718,14,20,3,60,14,80,5,1,3.38
1719,3,20,3,20,0,0,4,1,3.24
1720,0,0,0,0,0,0,4,1,3.22
1721,0,0,0,0,0,0,8,0,0
1722,0,0,0,0,0,0,6,1,2.92
1723,10,20,14,60,0,0,5,1,2.57
1724,12,60,0,0,0,0,2,1,2.39
1725,0,0,0,0,0,0,5,1,3.38
1726,0,0,0,0,0,0,4,1,2.33
1727,0,0,0,0,0,0,3,1,3.4
1728,0,0,0,0,0,0,3,1,2.33
1729,0,0,0,0,0,0,4,1,3.36
1730,0,0,0,0,0,0,8,1,3.11
1731,3,80,0,0,0,0,3,1,2.25
1732,0,0,0,0,0,0,6,1,3.38
1733,0,0,0,0,0,0,6,0,0
1734,0,0,0,0,0,0,2,1,3
1735,0,0,0,0,0,0,5,1,2.89
1736,2,80,2,80,2,80,6,1,3.6
1737,0,0,0,0,0,0,4,1,3.15
1738,0,0,0,0,0,0,5,1,2.39
1739,0,0,0,0,0,0,2,1,3.61
1740,0,0,0,0,0,0,7,1,3.44
1741,0,0,0,0,0,0,6,1,2.01
1742,0,0,0,0,0,0,2,1,3.4
1743,0,0,0,0,0,0,4,1,3.11
1744,0,0,0,0,0,0,2,1,3.44
1745,0,0,0,0,0,0,2,1,2.28
1746,0,0,0,0,0,0,0,1,2.61
1747,0,0,0,0,0,0,5,0,0
1748,0,0,0,0,0,0,3,0,0
1749,0,0,0,0,0,0,2,1,2.19
1750,0,0,0,0,0,0,2,1,2.67
1751,14,60,0,0,0,0,3,1,3.42
1752,14,40,14,40,0,0,7,1,3.07
1753,0,0,0,0,0,0,2,0,0.94
1754,0,0,0,0,0,0,3,1,2.27
1755,0,0,0,0,0,0,0,1,2.28
1756,0,0,0,0,0,0,0,1,2.89
1757,0,0,0,0,0,0,4,1,3.19
1758,3,40,10,40,14,80,1,1,2.43
1759,0,0,0,0,0,0,0,1,2
1760,14,60,14,60,14,80,2,1,2.64
1761,0,0,0,0,0,0,8,1,3.6
1762,0,0,0,0,0,0,2,1,2.93
1763,0,0,0,0,0,0,2,1,2.47
1764,0,0,0,0,0,0,2,1,2.56
1765,0,0,0,0,0,0,8,1,3.17
1766,0,0,0,0,0,0,4,1,3.01
1767,0,0,0,0,0,0,2,1,2.58
1768,0,0,0,0,0,0,3,0,0
1769,14,40,0,0,0,0,2,1,2.61
1770,0,0,0,0,0,0,3,1,2.72
1771,0,0,0,0,0,0,5,1,2.44
1772,0,0,0,0,0,0,6,1,2.25
1773,0,0,0,0,0,0,2,1,3.75
1774,14,20,14,20,14,40,2,1,2.08
1775,0,0,0,0,0,0,3,1,2.79
1776,0,0,0,0,0,0,2,1,2.64
1777,0,0,0,0,0,0,6,1,2.67
1778,0,0,0,0,0,0,0,1,3.33
1779,0,0,0,0,0,0,2,1,2.08
1780,0,0,0,0,0,0,3,1,2.29
1781,14,80,0,0,0,0,6,1,2.42
1782,14,20,14,20,0,0,2,1,2.72
1783,3,40,0,0,0,0,3,1,3.11
1784,0,0,0,0,0,0,3,0,0
1785,0,0,0,0,0,0,2,1,2.6
1786,0,0,0,0,0,0,4,1,2.97
1787,3,40,7,40,14,80,1,1,2.67
1788,0,0,0,0,0,0,2,1,2.17
1789,0,0,0,0,0,0,5,1,2.42
1790,0,0,0,0,0,0,2,0,0
1791,0,0,0,0,0,0,3,1,2.44
1792,1,20,1,40,0,0,0,1,3.56
1793,3,20,3,20,3,20,4,0,0
1794,0,0,0,0,0,0,2,1,3.44
1795,0,0,0,0,0,0,2,0,0
1796,0,0,0,0,0,0,3,1,2.47
1797,0,0,0,0,0,0,4,0,0
1798,0,0,0,0,0,0,2,1,2.88
1799,0,0,0,0,0,0,8,1,2.31
1800,0,0,0,0,0,0,5,1,2.68
1801,0,0,0,0,0,0,7,1,2.42
1802,0,0,0,0,0,0,3,1,2.86
1803,2,40,8,40,8,40,0,0,0.06
1804,0,0,0,0,0,0,2,1,2.78
1805,0,0,0,0,0,0,4,1,2.28
1806,0,0,0,0,0,0,6,1,3.26
1807,0,0,0,0,0,0,3,1,3.03
1808,3,60,3,60,0,0,4,1,2.61
1809,0,0,0,0,0,0,6,1,2.22
1810,0,0,0,0,0,0,8,1,2.32
1811,0,0,0,0,0,0,4,1,2.81
1812,0,0,0,0,0,0,3,1,2.64
1813,0,0,0,0,0,0,2,1,2.28
1814,0,0,0,0,0,0,7,1,2.88
1815,0,0,0,0,0,0,2,1,3.17
1816,0,0,0,0,0,0,4,1,2.6
1817,0,0,0,0,0,0,5,1,2.32
1818,0,0,0,0,0,0,4,1,2.36
1819,0,0,0,0,0,0,2,1,2.68
1820,0,0,0,0,0,0,6,1,3.22
1821,0,0,0,0,0,0,4,1,3.31
1822,0,0,0,0,0,0,5,1,3.21
1823,0,0,0,0,0,0,3,1,3.42
1824,0,0,0,0,0,0,5,1,3.31
1825,0,0,0,0,0,0,6,1,2.82
1826,0,0,0,0,0,0,4,1,2
1827,0,0,0,0,0,0,4,1,2.58
1828,0,0,0,0,0,0,5,1,2.47
1829,0,0,0,0,0,0,5,1,2.19
1830,2,60,3,80,11,100,5,1,2.46
1831,0,0,0,0,0,0,5,1,3.69
1832,10,40,0,0,0,0,4,1,3.75
1833,0,0,0,0,0,0,5,0,0
1834,3,20,3,20,3,20,2,1,3.19
1835,0,0,0,0,0,0,3,1,3.22
1836,7,60,12,80,7,80,8,1,2.89
1837,0,0,0,0,0,0,7,0,0
1838,12,40,11,60,11,60,5,1,2.56
1839,1,40,1,60,1,60,3,1,3.22
1840,0,0,0,0,0,0,5,1,2.17
1841,0,0,0,0,0,0,3,1,2.93
1842,0,0,0,0,0,0,3,1,2.53
1843,0,0,0,0,0,0,0,1,3.26
1844,14,20,2,60,0,0,2,1,2.65
1845,14,20,5,40,3,40,3,1,2.21
1846,0,0,0,0,0,0,3,1,2.88
1847,2,40,0,0,0,0,2,1,2.81
1848,0,0,0,0,0,0,8,1,2.89
1849,0,0,0,0,0,0,4,1,2.89
1850,0,0,0,0,0,0,6,1,2.13
1851,10,60,10,60,0,0,3,1,2.49
1852,0,0,0,0,0,0,5,0,0
1853,0,0,0,0,0,0,4,1,2.47
1854,0,0,0,0,0,0,4,1,3.13
1855,12,60,14,60,0,0,2,1,3.92
1856,14,20,15,40,15,40,5,1,3.26
1857,15,60,0,0,0,0,5,1,3.36
1858,14,20,13,40,14,40,4,0,0
1859,0,0,0,0,0,0,2,1,2.75
1860,0,0,0,0,0,0,3,1,3.36
1861,0,0,0,0,0,0,7,1,3.24
1862,0,0,0,0,0,0,8,0,0
1863,0,0,0,0,0,0,6,1,2.89
1864,0,0,0,0,0,0,4,1,2.08
1865,0,0,0,0,0,0,8,1,2.11
1866,14,40,14,40,14,60,2,1,2.9
